,Num_Date_Time,Value_comb
1360,5.16,4.0
1361,5.18,4.0
1362,5.2,4.0
1363,5.22,4.0
1364,5.24,4.0
1365,5.26,4.0
1366,5.28,4.0
1367,5.3,4.0
1368,5.32,4.0
1369,5.34,4.0
1370,5.36,4.0
1371,5.38,4.0
1372,5.4,4.0
1373,5.42,4.0
1374,5.44,4.0
1375,5.46,4.0
1376,5.48,4.0
1377,5.5,4.0
1378,5.52,4.0
1379,5.54,4.0
1380,5.56,4.0
1381,5.58,4.0
1382,6.0,4.0
1383,6.02,4.0
1384,6.04,4.0
1385,6.06,4.0
1386,6.08,4.0
1387,6.1,4.0
1388,6.12,4.0
1389,6.14,4.0
1390,6.16,4.0
1391,6.18,4.0
1392,6.2,4.0
1393,6.22,4.0
1394,6.24,4.0
1395,6.26,4.0
1396,6.28,4.0
1397,6.3,4.0
1398,6.32,4.0
1399,6.34,4.0
1400,6.36,4.0
1401,6.38,4.0
1402,6.4,4.0
1403,6.42,4.0
1404,6.44,4.0
1405,6.46,4.0
1406,6.48,4.0
1407,6.5,4.0
1408,6.52,4.0
1409,6.54,4.0
1410,6.56,4.0
1411,6.58,4.0
1412,7.0,4.0
1413,7.02,4.0
1414,7.04,4.0
1415,7.06,4.0
1416,7.08,4.0
1417,7.1,4.0
1418,7.12,4.0
1419,7.14,4.0
1420,7.16,4.0
1421,7.18,4.0
1422,7.2,4.0
1423,7.22,4.0
1424,7.24,4.0
1425,7.26,4.0
1426,7.28,4.0
1427,7.3,4.0
1428,7.32,4.0
1429,7.34,4.0
1430,7.36,4.0
1431,7.38,4.0
1432,7.4,4.0
1433,7.42,4.0
1434,7.44,4.0
1435,7.46,4.0
1436,7.48,4.0
1437,7.5,4.0
1438,7.52,4.0
1439,7.54,4.0
1440,7.56,4.0
1441,7.58,4.0
1442,8.0,4.0
1443,8.02,4.0
1444,8.04,4.0
1445,8.06,4.0
1446,8.08,4.0
1447,8.1,4.0
1448,8.12,4.0
1449,8.14,4.0
1450,8.16,4.0
1451,8.18,4.0
1452,8.2,4.0
1453,8.22,4.0
1454,8.24,4.0
1455,8.26,4.0
1456,8.28,4.0
1457,8.3,4.0
1458,8.32,4.0
1459,8.34,4.0
1460,8.36,4.0
1461,8.38,4.0
1462,8.4,4.0
1463,8.42,4.0
1464,8.44,4.0
1465,8.46,4.0
1466,14.08,5.0
1467,14.1,5.0
1468,14.12,5.0
1469,14.14,5.0
1470,14.16,5.0
1471,14.18,5.0
1472,14.2,5.0
1473,14.22,5.0
1474,14.24,5.0
1475,14.26,5.0
1476,14.28,5.0
1477,14.3,5.0
1478,14.32,5.0
1479,14.34,5.0
1480,14.36,5.0
1481,14.38,5.0
1482,14.4,5.0
1483,14.42,5.0
1484,14.44,5.0
1485,14.46,5.0
1486,14.48,5.0
1487,14.5,5.0
1488,14.52,5.0
1489,14.54,5.0
1490,14.56,5.0
1491,14.58,5.0
1492,15.0,5.0
1493,15.02,5.0
1494,15.04,5.0
1495,15.06,5.0
1496,15.08,5.0
1497,15.1,5.0
1498,15.12,5.0
1499,15.14,5.0
1500,15.16,5.0
1501,15.18,5.0
1502,15.2,5.0
1503,15.22,5.0
1504,15.24,5.0
1505,15.26,5.0
1506,15.28,5.0
1507,15.3,5.0
1508,15.32,5.0
1509,15.34,5.0
1510,15.36,5.0
1511,15.38,5.0
1512,15.4,5.0
1513,15.42,5.0
1514,15.44,5.0
1515,15.46,5.0
1516,15.48,5.0
1517,15.5,5.0
1518,15.52,5.0
1519,15.54,5.0
1520,15.56,5.0
1521,15.58,5.0
1522,16.0,5.0
1523,16.02,5.0
1524,16.04,5.0
1525,16.06,5.0
1526,16.08,5.0
1527,16.1,5.0
1528,16.12,5.0
1529,16.14,5.0
1530,16.16,5.0
1531,16.18,5.0
1532,16.2,5.0
1533,16.22,5.0
1534,16.24,5.0
1535,16.26,5.0
1536,16.28,5.0
1537,16.3,5.0
1538,16.32,5.0
1539,16.34,5.0
1540,16.36,5.0
1541,16.38,5.0
1542,16.4,5.0
1543,16.42,5.0
1544,16.44,5.0
1545,16.46,5.0
1546,16.48,5.0
1547,16.5,5.0
1548,16.52,5.0
1549,16.54,5.0
1550,16.56,5.0
1551,16.58,5.0
1552,17.0,5.0
1553,17.02,5.0
1554,17.04,5.0
1555,17.06,5.0
1556,17.08,5.0
1557,17.1,5.0
1558,17.12,5.0
1559,17.14,5.0
1560,17.16,5.0
1561,17.18,5.0
1562,17.2,5.0
1563,17.22,5.0
1564,17.24,5.0
1565,17.26,5.0
1566,17.28,5.0
1567,17.3,5.0
1568,17.32,5.0
1569,17.34,5.0
1570,17.36,5.0
1571,17.38,5.0
1572,17.4,5.0
1573,17.42,5.0
1574,17.44,5.0
1575,17.46,5.0
1576,17.48,5.0
1577,17.5,5.0
1578,17.52,5.0
1579,17.54,5.0
1580,17.56,5.0
1581,17.58,5.0
1582,18.0,5.0
1583,18.02,5.0
1584,18.04,5.0
1585,18.06,5.0
1586,18.08,5.0
1587,18.1,5.0
1588,18.12,5.0
1589,18.14,5.0
1590,18.16,5.0
1591,18.18,5.0
1592,18.2,5.0
1593,18.22,5.0
1594,18.24,5.0
1595,18.26,5.0
1596,18.28,5.0
1597,18.3,5.0
1598,18.32,5.0
1599,18.34,5.0
1600,18.36,5.0
1601,18.38,5.0
1602,18.4,5.0
1603,18.42,5.0
1604,18.44,5.0
1605,18.46,5.0
1606,18.48,5.0
1607,18.5,5.0
1608,18.52,5.0
1609,18.54,5.0
1610,18.56,5.0
1611,18.58,5.0
1612,19.0,5.0
1613,19.02,5.0
1614,19.04,5.0
1615,19.06,5.0
1616,19.08,5.0
1617,19.1,5.0
1618,19.12,5.0
1619,19.14,5.0
1620,19.16,5.0
1621,19.18,5.0
1622,19.2,5.0
1623,19.22,5.0
1624,19.24,5.0
1625,19.26,5.0
1626,19.28,5.0
1627,19.3,5.0
1628,19.32,5.0
1629,19.34,5.0
1630,19.36,5.0
1631,19.38,5.0
1632,19.4,5.0
1633,19.42,5.0
1634,19.44,5.0
1635,19.46,5.0
1636,19.48,5.0
1637,19.5,5.0
1638,19.52,5.0
1639,19.54,5.0
1640,19.56,5.0
1641,19.58,5.0
1642,20.0,5.0
1643,20.02,5.0
1644,20.04,5.0
1645,20.06,5.0
1646,20.08,5.0
1647,20.1,5.0
1648,20.12,5.0
1649,20.14,5.0
1650,20.16,5.0
1651,20.18,5.0
1652,20.2,5.0
1653,20.22,5.0
1654,20.24,5.0
1655,20.26,5.0
1656,20.28,5.0
1657,20.3,5.0
1658,20.32,5.0
1659,20.34,5.0
1660,20.36,5.0
1661,20.38,5.0
1662,20.4,5.0
1663,20.42,5.0
1664,20.44,5.0
1665,20.46,5.0
1666,20.48,5.0
1667,20.5,5.0
1668,20.52,5.0
1669,20.54,5.0
1670,20.56,5.0
1671,20.58,5.0
1672,21.0,5.0
1673,21.02,5.0
1674,21.04,5.0
1675,21.06,5.0
1676,21.08,5.0
1677,21.1,5.0
1678,21.12,5.0
1679,21.14,5.0
1680,21.16,5.0
1681,21.18,5.0
1682,21.2,5.0
1683,21.22,5.0
1684,21.24,5.0
1685,21.26,5.0
1686,21.28,5.0
1687,21.3,5.0
1688,21.32,5.0
1689,21.34,5.0
1690,21.36,5.0
1691,21.38,5.0
1692,21.4,5.0
1693,21.42,5.0
1694,21.44,5.0
1695,21.46,5.0
1696,21.48,5.0
1697,21.5,5.0
1698,21.52,5.0
1699,21.54,5.0
1700,21.56,5.0
1701,21.58,5.0
1702,22.0,5.0
1703,22.02,5.0
1704,22.04,5.0
1705,22.06,5.0
1706,22.08,5.0
1707,22.1,5.0
1708,22.12,5.0
1709,22.14,5.0
1710,22.16,5.0
1711,22.18,5.0
1712,22.2,5.0
1713,22.22,5.0
1714,22.24,5.0
1715,22.26,5.0
1716,22.28,5.0
1717,22.3,5.0
1718,22.32,5.0
1719,22.34,5.0
1720,22.36,5.0
1721,22.38,5.0
1722,22.4,5.0
1723,22.42,5.0
1724,22.44,5.0
1725,22.46,5.0
1726,22.48,5.0
1727,22.5,5.0
1728,22.52,5.0
1729,22.54,5.0
1730,22.56,5.0
1731,22.58,5.0
1732,23.0,5.0
1733,23.02,5.0
1734,0.0,6.0
1735,0.02,6.0
1736,0.04,6.0
1737,0.06,6.0
1738,0.08,6.0
1739,0.1,6.0
1740,0.12,6.0
1741,0.14,6.0
1742,0.16,6.0
1743,0.18,6.0
1744,0.2,6.0
1745,0.22,6.0
1746,0.24,6.0
1747,0.26,6.0
1748,0.28,6.0
1749,0.3,6.0
1750,0.32,6.0
1751,0.34,6.0
1752,0.36,6.0
1753,0.38,6.0
1754,0.4,6.0
1755,0.42,6.0
1756,0.44,6.0
1757,0.46,6.0
1758,0.48,6.0
1759,0.5,6.0
1760,0.52,6.0
1761,0.54,6.0
1762,0.56,6.0
1763,0.58,6.0
1764,1.0,6.0
1765,1.02,6.0
1766,1.04,6.0
1767,1.06,6.0
1768,1.08,6.0
1769,1.1,6.0
1770,1.12,6.0
1771,1.14,6.0
1772,1.16,6.0
1773,1.18,6.0
1774,1.2,6.0
1775,1.22,6.0
1776,1.24,6.0
1777,1.26,6.0
1778,1.28,6.0
1779,1.3,6.0
1780,1.32,6.0
1781,1.34,6.0
1782,1.36,6.0
1783,1.38,6.0
1784,1.4,6.0
1785,1.42,6.0
1786,1.44,6.0
1787,1.46,6.0
1788,1.48,6.0
1789,1.5,6.0
1790,1.52,6.0
1791,1.54,6.0
1792,1.56,6.0
1793,1.58,6.0
1794,2.0,6.0
1795,2.02,6.0
1796,2.04,6.0
1797,2.06,6.0
1798,2.08,6.0
1799,2.1,6.0
1800,2.12,6.0
1801,2.14,6.0
1802,2.16,6.0
1803,2.18,6.0
1804,2.2,6.0
1805,2.22,6.0
1806,2.24,6.0
1807,2.26,6.0
1808,2.28,6.0
1809,2.3,6.0
1810,2.32,6.0
1811,2.34,6.0
1812,2.36,6.0
1813,2.38,6.0
1814,2.4,6.0
1815,2.42,6.0
1816,2.44,6.0
1817,2.46,6.0
1818,2.48,6.0
1819,2.5,6.0
1820,2.52,6.0
1821,2.54,6.0
1822,2.56,6.0
1823,2.58,6.0
1824,3.0,6.0
1825,3.02,6.0
1826,3.04,6.0
1827,3.06,6.0
1828,3.08,6.0
1829,3.1,6.0
1830,3.12,6.0
1831,3.14,6.0
1832,3.16,6.0
1833,3.18,6.0
1834,3.2,6.0
1835,3.22,6.0
1836,3.24,6.0
1837,3.26,6.0
1838,3.28,6.0
1839,3.3,6.0
1840,3.32,6.0
1841,3.34,6.0
1842,3.36,6.0
1843,3.38,6.0
1844,3.4,6.0
1845,3.42,6.0
1846,3.44,6.0
1847,3.46,6.0
1848,3.48,6.0
1849,3.5,6.0
1850,3.52,6.0
1851,3.54,6.0
1852,3.56,6.0
1853,3.58,6.0
1854,4.0,6.0
1855,4.02,6.0
1856,4.04,6.0
1857,4.06,6.0
1858,4.08,6.0
1859,4.1,6.0
1860,4.12,6.0
1861,4.14,6.0
1862,4.16,6.0
1863,4.18,6.0
1864,4.2,6.0
1865,4.22,6.0
1866,4.24,6.0
1867,4.26,6.0
1868,4.28,6.0
1869,4.3,6.0
1870,4.32,6.0
1871,4.34,6.0
1872,4.36,6.0
1873,4.38,6.0
1874,4.4,6.0
1875,4.42,6.0
1876,4.44,6.0
1877,4.46,6.0
1878,4.48,6.0
1879,4.5,6.0
1880,4.52,6.0
1881,4.54,6.0
1882,4.56,6.0
1883,4.58,6.0
1884,5.0,6.0
1885,5.02,6.0
1886,5.04,6.0
1887,5.06,6.0
1888,5.08,6.0
1889,5.1,6.0
1890,5.12,6.0
1891,5.14,6.0
1892,5.16,6.0
1893,5.18,6.0
1894,5.2,6.0
1895,5.22,6.0
1896,5.24,6.0
1897,5.26,6.0
1898,5.28,6.0
1899,5.3,6.0
1900,5.32,6.0
1901,5.34,6.0
1902,5.36,6.0
1903,5.38,6.0
1904,5.4,6.0
1905,5.42,6.0
1906,5.44,6.0
1907,5.46,6.0
1908,5.48,6.0
1909,5.5,6.0
1910,5.52,6.0
1911,5.54,6.0
1912,5.56,6.0
1913,5.58,6.0
1914,6.0,6.0
1915,6.02,6.0
1916,6.04,6.0
1917,6.06,6.0
1918,6.08,6.0
1919,6.1,6.0
1920,6.12,6.0
1921,6.14,6.0
1922,6.16,6.0
1923,6.18,6.0
1924,6.2,6.0
1925,6.22,6.0
1926,6.24,6.0
1927,6.26,6.0
1928,6.28,6.0
1929,6.3,6.0
1930,6.32,6.0
1931,6.34,6.0
1932,6.36,6.0
1933,6.38,6.0
1934,6.4,6.0
1935,6.42,6.0
1936,6.44,6.0
1937,6.46,6.0
1938,6.48,6.0
1939,6.5,6.0
1940,6.52,6.0
1941,6.54,6.0
1942,6.56,6.0
1943,6.58,6.0
1944,7.0,6.0
1945,7.02,6.0
1946,7.04,6.0
1947,7.06,6.0
1948,7.08,6.0
1949,7.1,6.0
1950,7.12,6.0
1951,7.14,6.0
1952,7.16,6.0
1953,7.18,6.0
1954,7.2,6.0
1955,7.22,6.0
1956,7.24,6.0
1957,7.26,6.0
1958,7.28,6.0
1959,7.3,6.0
1960,7.32,6.0
1961,7.34,6.0
1962,7.36,6.0
1963,7.38,6.0
1964,7.4,6.0
1965,7.42,6.0
1966,7.44,6.0
1967,7.46,6.0
1968,7.48,6.0
1969,7.5,6.0
1970,7.52,6.0
1971,7.54,6.0
1972,7.56,6.0
1973,7.58,6.0
1974,8.0,6.0
1975,8.02,6.0
1976,8.04,6.0
1977,8.06,6.0
1978,8.08,6.0
1979,8.1,6.0
1980,8.12,6.0
1981,8.14,6.0
1982,8.16,6.0
1983,8.18,6.0
1984,8.2,6.0
1985,8.22,6.0
1986,8.24,6.0
1987,8.26,6.0
1988,8.28,6.0
1989,8.3,6.0
1990,8.32,6.0
1991,8.34,6.0
1992,8.36,6.0
1993,8.38,6.0
1994,8.4,6.0
1995,8.42,6.0
1996,8.44,6.0
1997,8.46,6.0
1998,8.48,6.0
1999,8.5,6.0
2000,8.52,6.0
2001,8.54,6.0
2002,8.56,6.0
2003,8.58,6.0
2004,9.0,6.0
2005,9.02,6.0
2006,9.04,6.0
2007,9.06,6.0
2008,9.08,6.0
2009,9.1,6.0
2010,9.12,6.0
2011,9.14,6.0
2012,9.16,6.0
2013,9.18,6.0
2014,9.2,6.0
2015,9.22,6.0
2016,9.24,6.0
2017,9.26,6.0
2018,9.28,6.0
2019,9.3,6.0
2020,9.32,6.0
2021,9.34,6.0
2022,9.36,6.0
2023,9.38,6.0
2024,9.4,6.0
2025,9.42,6.0
2026,9.44,6.0
2027,9.46,6.0
2028,9.48,6.0
2029,9.5,6.0
2030,9.52,6.0
2031,9.54,6.0
2032,9.56,6.0
2033,9.58,6.0
2034,10.0,6.0
2035,10.02,6.0
2036,10.04,6.0
2037,10.06,6.0
2038,10.08,6.0
2039,10.1,6.0
2040,10.12,6.0
2041,10.14,6.0
2042,10.16,6.0
2043,10.18,6.0
2044,10.2,6.0
2045,10.22,6.0
2046,10.24,6.0
2047,10.26,6.0
2048,10.28,6.0
2049,10.3,6.0
2050,10.32,6.0
2051,10.34,6.0
2052,10.36,6.0
2053,10.38,6.0
2054,10.4,6.0
2055,10.42,6.0
2056,10.44,6.0
2057,10.46,6.0
2058,10.48,6.0
2059,10.5,6.0
2060,10.52,6.0
2061,10.54,6.0
2062,10.56,6.0
2063,10.58,6.0
2064,11.0,6.0
2065,11.02,6.0
2066,11.04,6.0
2067,11.06,6.0
2068,11.08,6.0
2069,11.1,6.0
2070,11.12,6.0
2071,11.14,6.0
2072,11.16,6.0
2073,11.18,6.0
2074,11.2,6.0
2075,11.22,6.0
2076,11.24,6.0
2077,11.26,6.0
2078,11.28,6.0
2079,11.3,6.0
2080,11.32,6.0
2081,11.34,6.0
2082,11.36,6.0
2083,11.38,6.0
2084,11.4,6.0
2085,11.42,6.0
2086,11.44,6.0
2087,11.46,6.0
2088,11.48,6.0
2089,11.5,6.0
2090,11.52,6.0
2091,11.54,6.0
2092,11.56,6.0
2093,11.58,6.0
2094,12.0,6.0
2095,12.02,6.0
2096,12.04,6.0
2097,12.06,6.0
2098,12.08,6.0
2099,12.1,6.0
2100,12.12,6.0
2101,12.14,6.0
2102,12.16,6.0
2103,12.18,6.0
2104,12.2,6.0
2105,12.22,6.0
2106,12.24,6.0
2107,12.26,6.0
2108,12.28,6.0
2109,12.3,6.0
2110,12.32,6.0
2111,12.34,6.0
2112,12.36,6.0
2113,12.38,6.0
2114,12.4,6.0
2115,12.42,6.0
2116,12.44,6.0
2117,12.46,6.0
2118,12.48,6.0
2119,12.5,6.0
2120,12.52,6.0
2121,12.54,6.0
2122,12.56,6.0
2123,12.58,6.0
2124,13.0,6.0
2125,13.02,6.0
2126,13.04,6.0
2127,13.06,6.0
2128,13.08,6.0
2129,13.1,6.0
2130,13.12,6.0
2131,13.14,6.0
2132,13.16,6.0
2133,13.18,6.0
2134,13.2,6.0
2135,13.22,6.0
2136,13.24,6.0
2137,13.26,6.0
2138,13.28,6.0
2139,13.3,6.0
2140,13.32,6.0
2141,13.34,6.0
2142,13.36,6.0
2143,13.38,6.0
2144,13.4,6.0
2145,13.42,6.0
2146,13.44,6.0
2147,13.46,6.0
2148,13.48,6.0
2149,13.5,6.0
2150,13.52,6.0
2151,13.54,6.0
2152,13.56,6.0
2153,13.58,6.0
2154,14.0,6.0
2155,14.02,6.0
2156,14.04,6.0
2157,14.06,6.0
2158,14.08,6.0
2159,14.1,6.0
2160,14.12,6.0
2161,14.14,6.0
2162,14.16,6.0
2163,14.18,6.0
2164,14.2,6.0
2165,14.22,6.0
2166,14.24,6.0
2167,14.26,6.0
2168,14.28,6.0
2169,14.3,6.0
2170,14.32,6.0
2171,14.34,6.0
2172,14.36,6.0
2173,14.38,6.0
2174,14.4,6.0
2175,14.42,6.0
2176,14.44,6.0
2177,14.46,6.0
2178,14.48,6.0
2179,14.5,6.0
2180,14.52,6.0
2181,14.54,6.0
2182,14.56,6.0
2183,14.58,6.0
2184,15.0,6.0
2185,15.02,6.0
2186,15.04,6.0
2187,15.06,6.0
2188,15.08,6.0
2189,15.1,6.0
2190,15.12,6.0
2191,15.14,6.0
2192,15.16,6.0
2193,15.18,6.0
2194,15.2,6.0
2195,15.22,6.0
2196,15.24,6.0
2197,15.26,6.0
2198,15.28,6.0
2199,15.3,6.0
2200,15.32,6.0
2201,15.34,6.0
2202,15.36,6.0
2203,15.38,6.0
2204,15.4,6.0
2205,15.42,6.0
2206,15.44,6.0
2207,15.46,6.0
2208,15.48,6.0
2209,15.5,6.0
2210,15.52,6.0
2211,15.54,6.0
2212,15.56,6.0
2213,15.58,6.0
2214,16.0,6.0
2215,16.02,6.0
2216,16.04,6.0
2217,16.06,6.0
2218,16.08,6.0
2219,16.1,6.0
2220,16.12,6.0
2221,16.14,6.0
2222,16.16,6.0
2223,16.18,6.0
2224,16.2,6.0
2225,16.22,6.0
2226,16.24,6.0
2227,16.26,6.0
2228,16.28,6.0
2229,16.3,6.0
2230,16.32,6.0
2231,16.34,6.0
2232,16.36,6.0
2233,16.38,6.0
2234,16.4,6.0
2235,16.42,6.0
2236,16.44,6.0
2237,16.46,6.0
2238,16.48,6.0
2239,16.5,6.0
2240,16.52,6.0
2241,16.54,6.0
2242,16.56,6.0
2243,16.58,6.0
2244,17.0,6.0
2245,17.02,6.0
2246,17.04,6.0
2247,17.06,6.0
2248,17.08,6.0
2249,17.1,6.0
2250,17.12,6.0
2251,17.14,6.0
2252,17.16,6.0
2253,17.18,6.0
2254,17.2,6.0
2255,17.22,6.0
2256,17.24,6.0
2257,17.26,6.0
2258,17.28,6.0
2259,17.3,6.0
2260,17.32,6.0
2261,17.34,6.0
2262,17.36,6.0
2263,17.38,6.0
2264,17.4,6.0
2265,17.42,6.0
2266,17.44,6.0
2267,17.46,6.0
2268,17.48,6.0
2269,17.5,6.0
2270,17.52,6.0
2271,17.54,6.0
2272,17.56,6.0
2273,17.58,6.0
2274,18.0,6.0
2275,18.02,6.0
2276,18.04,6.0
2277,18.06,6.0
2278,18.08,6.0
2279,18.1,6.0
2280,18.12,6.0
2281,18.14,6.0
2282,18.16,6.0
2283,18.18,6.0
2284,18.2,6.0
2285,18.22,6.0
2286,18.24,6.0
2287,18.26,6.0
2288,18.28,6.0
2289,18.3,6.0
2290,18.32,6.0
2291,18.34,6.0
2292,18.36,6.0
2293,18.38,6.0
2294,18.4,6.0
2295,18.42,6.0
2296,18.44,6.0
2297,18.46,6.0
2298,18.48,6.0
2299,18.5,6.0
2300,18.52,6.0
2301,18.54,6.0
2302,18.56,6.0
2303,18.58,6.0
2304,19.0,6.0
2305,19.02,6.0
2306,19.04,6.0
2307,19.06,6.0
2308,19.08,6.0
2309,19.1,6.0
2310,19.12,6.0
2311,19.14,6.0
2312,19.16,6.0
2313,19.18,6.0
2314,19.2,6.0
2315,19.22,6.0
2316,19.24,6.0
2317,19.26,6.0
2318,19.28,6.0
2319,19.3,6.0
2320,19.32,6.0
2321,19.34,6.0
2322,19.36,6.0
2323,19.38,6.0
2324,19.4,6.0
2325,19.42,6.0
2326,19.44,6.0
2327,19.46,6.0
2328,19.48,6.0
2329,19.5,6.0
2330,19.52,6.0
2331,19.54,6.0
2332,19.56,6.0
2333,19.58,6.0
2334,20.0,6.0
2335,20.02,6.0
2336,20.04,6.0
2337,20.06,6.0
2338,20.08,6.0
2339,20.1,6.0
2340,20.12,6.0
2341,20.14,6.0
2342,20.16,6.0
2343,20.18,6.0
2344,20.2,6.0
2345,20.22,6.0
2346,20.24,6.0
2347,20.26,6.0
2348,20.28,6.0
2349,20.3,6.0
2350,20.32,6.0
2351,20.34,6.0
2352,20.36,6.0
2353,20.38,6.0
2354,20.4,6.0
2355,20.42,6.0
2356,20.44,6.0
2357,20.46,6.0
2358,20.48,6.0
2359,20.5,6.0
2360,20.52,6.0
2361,20.54,6.0
2362,20.56,6.0
2363,20.58,6.0
2364,21.0,6.0
2365,21.02,6.0
2366,21.04,6.0
2367,21.06,6.0
2368,21.08,6.0
2369,21.1,6.0
2370,21.12,6.0
2371,21.14,6.0
2372,21.16,6.0
2373,21.18,6.0
2374,21.2,6.0
2375,21.22,6.0
2376,21.24,6.0
2377,21.26,6.0
2378,21.28,6.0
2379,21.3,6.0
2380,21.32,6.0
2381,21.34,6.0
2382,21.36,6.0
2383,21.38,6.0
2384,21.4,6.0
2385,21.42,6.0
2386,21.44,6.0
2387,21.46,6.0
2388,21.48,6.0
2389,21.5,6.0
2390,21.52,6.0
2391,21.54,6.0
2392,21.56,6.0
2393,21.58,6.0
2394,22.0,6.0
2395,22.02,6.0
2396,22.04,6.0
2397,22.06,6.0
2398,22.08,6.0
2399,22.1,6.0
2400,22.12,6.0
2401,22.14,6.0
2402,22.16,6.0
2403,22.18,6.0
2404,22.2,6.0
2405,22.22,6.0
2406,22.24,6.0
2407,22.26,6.0
2408,22.28,6.0
2409,22.3,6.0
2410,22.32,6.0
2411,22.34,6.0
2412,22.36,6.0
2413,22.38,6.0
2414,22.4,6.0
2415,22.42,6.0
2416,22.44,6.0
2417,22.46,6.0
2418,22.48,6.0
2419,22.5,6.0
2420,22.52,6.0
2421,22.54,6.0
2422,22.56,6.0
2423,22.58,6.0
2424,23.0,6.0
2425,23.02,6.0
2426,0.0,6.0
2427,0.02,6.0
2428,0.04,6.0
2429,0.06,6.0
2430,0.08,6.0
2431,0.1,6.0
2432,0.12,6.0
2433,0.14,6.0
2434,0.16,6.0
2435,0.18,6.0
2436,0.2,6.0
2437,0.22,6.0
2438,0.24,6.0
2439,0.26,6.0
2440,0.28,6.0
2441,0.3,6.0
2442,0.32,6.0
2443,0.34,6.0
2444,0.36,6.0
2445,0.38,6.0
2446,0.4,6.0
2447,0.42,6.0
2448,0.44,6.0
2449,0.46,6.0
2450,0.48,6.0
2451,0.5,6.0
2452,0.52,6.0
2453,0.54,6.0
2454,0.56,6.0
2455,0.58,6.0
2456,1.0,6.0
2457,1.02,6.0
2458,1.04,6.0
2459,1.06,6.0
2460,1.08,6.0
2461,1.1,6.0
2462,1.12,6.0
2463,1.14,6.0
2464,1.16,6.0
2465,1.18,6.0
2466,1.2,6.0
2467,1.22,6.0
2468,1.24,6.0
2469,1.26,6.0
2470,1.28,6.0
2471,1.3,6.0
2472,1.32,6.0
2473,1.34,6.0
2474,1.36,6.0
2475,1.38,6.0
2476,1.4,6.0
2477,1.42,6.0
2478,1.44,6.0
2479,1.46,6.0
2480,1.48,6.0
2481,1.5,6.0
2482,1.52,6.0
2483,1.54,6.0
2484,1.56,6.0
2485,1.58,6.0
2486,2.0,6.0
2487,2.02,6.0
2488,2.04,6.0
2489,2.06,6.0
2490,2.08,6.0
2491,2.1,6.0
2492,2.12,6.0
2493,2.14,6.0
2494,2.16,6.0
2495,2.18,6.0
2496,2.2,6.0
2497,2.22,6.0
2498,2.24,6.0
2499,2.26,6.0
2500,2.28,6.0
2501,2.3,6.0
2502,2.32,6.0
2503,2.34,6.0
2504,2.36,6.0
2505,2.38,6.0
2506,2.4,6.0
2507,2.42,6.0
2508,2.44,6.0
2509,2.46,6.0
2510,2.48,6.0
2511,2.5,6.0
2512,2.52,6.0
2513,2.54,6.0
2514,2.56,6.0
2515,2.58,6.0
2516,3.0,6.0
2517,3.02,6.0
2518,3.04,6.0
2519,3.06,6.0
2520,3.08,6.0
2521,3.1,6.0
2522,3.12,6.0
2523,3.14,6.0
2524,3.16,6.0
2525,3.18,6.0
2526,3.2,6.0
2527,3.22,6.0
2528,3.24,6.0
2529,3.26,6.0
2530,3.28,6.0
2531,3.3,6.0
2532,3.32,6.0
2533,3.34,6.0
2534,3.36,6.0
2535,3.38,6.0
2536,3.4,6.0
2537,3.42,6.0
2538,3.44,6.0
2539,3.46,6.0
2540,3.48,6.0
2541,3.5,6.0
2542,3.52,6.0
2543,3.54,6.0
2544,3.56,6.0
2545,3.58,6.0
2546,4.0,6.0
2547,4.02,6.0
2548,4.04,6.0
2549,4.06,6.0
2550,4.08,6.0
2551,4.1,6.0
2552,4.12,6.0
2553,4.14,6.0
2554,4.16,6.0
2555,4.18,6.0
2556,4.2,6.0
2557,4.22,6.0
2558,4.24,6.0
2559,4.26,6.0
2560,4.28,6.0
2561,4.3,6.0
2562,4.32,6.0
2563,4.34,6.0
2564,4.36,6.0
2565,4.38,6.0
2566,4.4,6.0
2567,4.42,6.0
2568,4.44,6.0
2569,4.46,6.0
2570,4.48,6.0
2571,4.5,6.0
2572,4.52,6.0
2573,4.54,6.0
2574,4.56,6.0
2575,4.58,6.0
2576,5.0,6.0
2577,5.02,6.0
2578,5.04,6.0
2579,5.06,6.0
2580,5.08,6.0
2581,5.1,6.0
2582,5.12,6.0
2583,5.14,6.0
2584,5.16,6.0
2585,5.18,6.0
2586,5.2,6.0
2587,5.22,6.0
2588,5.24,6.0
2589,5.26,6.0
2590,5.28,6.0
2591,5.3,6.0
2592,5.32,6.0
2593,5.34,6.0
2594,5.36,6.0
2595,5.38,6.0
2596,5.4,6.0
2597,5.42,6.0
2598,5.44,6.0
2599,5.46,6.0
2600,5.48,6.0
2601,5.5,6.0
2602,5.52,6.0
2603,5.54,6.0
2604,5.56,6.0
2605,5.58,6.0
2606,6.0,6.0
2607,6.02,6.0
2608,6.04,6.0
2609,6.06,6.0
2610,6.08,6.0
2611,6.1,6.0
2612,6.12,6.0
2613,6.14,6.0
2614,6.16,6.0
2615,6.18,6.0
2616,6.2,6.0
2617,6.22,6.0
2618,6.24,6.0
2619,6.26,6.0
2620,6.28,6.0
2621,6.3,6.0
2622,6.32,6.0
2623,6.34,6.0
2624,6.36,6.0
2625,6.38,6.0
2626,6.4,6.0
2627,6.42,6.0
2628,6.44,6.0
2629,6.46,6.0
2630,6.48,6.0
