Series;Time;Value
openshift-cluster-node-tuning-operator;2020-02-01T16:29:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:29:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:30:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:30:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:31:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:31:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:32:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:32:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:33:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:33:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:34:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:34:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:35:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:35:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:36:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:36:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:37:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:37:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:38:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:38:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:39:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:39:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:40:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:40:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:41:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:41:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:42:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:42:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:43:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:43:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:44:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:44:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:45:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:45:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:46:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:46:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:47:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:47:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:48:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:48:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:49:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:49:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:50:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:50:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:51:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:51:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:52:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:52:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:53:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:53:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:54:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:54:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:55:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:55:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:56:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:56:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:57:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:57:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:58:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:58:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:59:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T16:59:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T17:00:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T17:00:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T17:01:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T17:01:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T17:02:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T17:02:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T17:03:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T17:03:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T17:04:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T17:04:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T17:05:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T17:05:30+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T17:06:00+05:30;null
openshift-cluster-node-tuning-operator;2020-02-01T17:06:30+05:30;0.0004947661722549913
openshift-cluster-node-tuning-operator;2020-02-01T17:07:00+05:30;0.0008481418084030466
openshift-cluster-node-tuning-operator;2020-02-01T17:07:30+05:30;0.0010793657924118758
openshift-cluster-node-tuning-operator;2020-02-01T17:08:00+05:30;0.0023970915235731528
openshift-cluster-node-tuning-operator;2020-02-01T17:08:30+05:30;0.0025607441409651738
openshift-cluster-node-tuning-operator;2020-02-01T17:09:00+05:30;0.0027660942764740517
openshift-cluster-node-tuning-operator;2020-02-01T17:09:30+05:30;0.002969500969127464
openshift-cluster-node-tuning-operator;2020-02-01T17:10:00+05:30;0.0032837967518446975
openshift-cluster-node-tuning-operator;2020-02-01T17:10:30+05:30;0.0036064631539641824
openshift-cluster-node-tuning-operator;2020-02-01T17:11:00+05:30;0.0035764143701854274
openshift-cluster-node-tuning-operator;2020-02-01T17:11:30+05:30;0.0036058114456159543
openshift-cluster-node-tuning-operator;2020-02-01T17:12:00+05:30;0.002344250572639763
openshift-cluster-node-tuning-operator;2020-02-01T17:12:30+05:30;0.002442261693917698
openshift-cluster-node-tuning-operator;2020-02-01T17:13:00+05:30;0.0021663696165609174
openshift-cluster-node-tuning-operator;2020-02-01T17:13:30+05:30;0.0026032187417549127
openshift-cluster-node-tuning-operator;2020-02-01T17:14:00+05:30;0.0024454308949359523
openshift-cluster-node-tuning-operator;2020-02-01T17:14:30+05:30;0.002549619799020748
openshift-cluster-node-tuning-operator;2020-02-01T17:15:00+05:30;0.0024547511610747636
openshift-cluster-node-tuning-operator;2020-02-01T17:15:30+05:30;0.0026269841341646097
openshift-cluster-node-tuning-operator;2020-02-01T17:16:00+05:30;0.0026899447975888453
openshift-cluster-node-tuning-operator;2020-02-01T17:16:30+05:30;0.0028464147402073505
openshift-cluster-node-tuning-operator;2020-02-01T17:17:00+05:30;0.0027254620927703297
openshift-cluster-node-tuning-operator;2020-02-01T17:17:30+05:30;0.0028614032940212464
openshift-cluster-samples-operator;2020-02-01T16:17:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:18:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:18:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:19:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:19:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:20:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:20:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:21:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:21:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:22:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:22:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:23:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:23:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:24:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:24:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:25:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:25:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:26:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:26:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:27:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:27:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:28:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:28:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:29:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:29:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:30:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:30:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:31:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:31:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:32:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:32:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:33:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:33:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:34:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:34:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:35:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:35:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:36:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:36:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:37:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:37:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:38:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:38:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:39:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:39:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:40:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:40:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:41:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:41:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:42:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:42:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:43:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:43:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:44:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:44:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:45:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:45:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:46:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:46:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:47:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:47:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:48:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:48:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:49:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:49:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:50:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:50:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:51:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:51:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:52:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:52:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:53:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:53:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:54:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:54:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:55:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:55:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:56:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:56:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:57:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:57:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:58:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:58:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:59:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T16:59:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T17:00:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T17:00:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T17:01:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T17:01:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T17:02:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T17:02:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T17:03:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T17:03:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T17:04:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T17:04:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T17:05:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T17:05:30+05:30;null
openshift-cluster-samples-operator;2020-02-01T17:06:00+05:30;null
openshift-cluster-samples-operator;2020-02-01T17:06:30+05:30;0.00008422557811559504
openshift-cluster-samples-operator;2020-02-01T17:07:00+05:30;0.00016692961732712143
openshift-cluster-samples-operator;2020-02-01T17:07:30+05:30;0.00019730497926085286
openshift-cluster-samples-operator;2020-02-01T17:08:00+05:30;0.0002802069233585218
openshift-cluster-samples-operator;2020-02-01T17:08:30+05:30;0.0004125603666047839
openshift-cluster-samples-operator;2020-02-01T17:09:00+05:30;0.00047167755776994226
openshift-cluster-samples-operator;2020-02-01T17:09:30+05:30;0.0005091934230657209
openshift-cluster-samples-operator;2020-02-01T17:10:00+05:30;0.0006021370206027199
openshift-cluster-samples-operator;2020-02-01T17:10:30+05:30;0.0006862757090689265
openshift-cluster-samples-operator;2020-02-01T17:11:00+05:30;0.0006705930076667171
openshift-cluster-samples-operator;2020-02-01T17:11:30+05:30;0.0006658293172539066
openshift-cluster-samples-operator;2020-02-01T17:12:00+05:30;0.0006915167275917245
openshift-cluster-samples-operator;2020-02-01T17:12:30+05:30;0.0007018502424047747
openshift-cluster-samples-operator;2020-02-01T17:13:00+05:30;0.0005998493814820028
openshift-cluster-samples-operator;2020-02-01T17:13:30+05:30;0.0006206275519277366
openshift-cluster-samples-operator;2020-02-01T17:14:00+05:30;0.0006621735499238867
openshift-cluster-samples-operator;2020-02-01T17:14:30+05:30;0.0006316388494858797
openshift-cluster-samples-operator;2020-02-01T17:15:00+05:30;0.0006376103769600009
openshift-cluster-samples-operator;2020-02-01T17:15:30+05:30;0.0006968611312759335
openshift-cluster-samples-operator;2020-02-01T17:16:00+05:30;0.0010434183255865783
openshift-cluster-samples-operator;2020-02-01T17:16:30+05:30;0.0010495322150535192
openshift-cluster-samples-operator;2020-02-01T17:17:00+05:30;0.0010233509150101379
openshift-cluster-samples-operator;2020-02-01T17:17:30+05:30;0.0010253480481474577
openshift-cluster-storage-operator;2020-02-01T16:17:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:18:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:18:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:19:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:19:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:20:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:20:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:21:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:21:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:22:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:22:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:23:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:23:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:24:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:24:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:25:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:25:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:26:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:26:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:27:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:27:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:28:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:28:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:29:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:29:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:30:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:30:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:31:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:31:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:32:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:32:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:33:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:33:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:34:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:34:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:35:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:35:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:36:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:36:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:37:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:37:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:38:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:38:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:39:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:39:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:40:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:40:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:41:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:41:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:42:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:42:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:43:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:43:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:44:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:44:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:45:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:45:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:46:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:46:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:47:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:47:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:48:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:48:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:49:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:49:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:50:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:50:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:51:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:51:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:52:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:52:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:53:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:53:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:54:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:54:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:55:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:55:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:56:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:56:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:57:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:57:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:58:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:58:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:59:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T16:59:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T17:00:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T17:00:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T17:01:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T17:01:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T17:02:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T17:02:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T17:03:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T17:03:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T17:04:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T17:04:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T17:05:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T17:05:30+05:30;null
openshift-cluster-storage-operator;2020-02-01T17:06:00+05:30;null
openshift-cluster-storage-operator;2020-02-01T17:06:30+05:30;0.0005274671235427303
openshift-cluster-storage-operator;2020-02-01T17:07:00+05:30;0.0008368050802719207
openshift-cluster-storage-operator;2020-02-01T17:07:30+05:30;0.0010842143155859883
openshift-cluster-storage-operator;2020-02-01T17:08:00+05:30;0.0015863692206644527
openshift-cluster-storage-operator;2020-02-01T17:08:30+05:30;0.0018943267646126857
openshift-cluster-storage-operator;2020-02-01T17:09:00+05:30;0.0021029799003433516
openshift-cluster-storage-operator;2020-02-01T17:09:30+05:30;0.0024646753415373643
openshift-cluster-storage-operator;2020-02-01T17:10:00+05:30;0.0028227382903913876
openshift-cluster-storage-operator;2020-02-01T17:10:30+05:30;0.003256020703549817
openshift-cluster-storage-operator;2020-02-01T17:11:00+05:30;0.0031228525091660853
openshift-cluster-storage-operator;2020-02-01T17:11:30+05:30;0.0031781097045163868
openshift-cluster-storage-operator;2020-02-01T17:12:00+05:30;0.00329204599208275
openshift-cluster-storage-operator;2020-02-01T17:12:30+05:30;0.003181134198509721
openshift-cluster-storage-operator;2020-02-01T17:13:00+05:30;0.003286831022224188
openshift-cluster-storage-operator;2020-02-01T17:13:30+05:30;0.003351208832112591
openshift-cluster-storage-operator;2020-02-01T17:14:00+05:30;0.0031741176505427236
openshift-cluster-storage-operator;2020-02-01T17:14:30+05:30;0.0032227671934547363
openshift-cluster-storage-operator;2020-02-01T17:15:00+05:30;0.003294262279537137
openshift-cluster-storage-operator;2020-02-01T17:15:30+05:30;0.0034396203758572906
openshift-cluster-storage-operator;2020-02-01T17:16:00+05:30;0.003381348315771923
openshift-cluster-storage-operator;2020-02-01T17:16:30+05:30;0.0033979413810478944
openshift-cluster-storage-operator;2020-02-01T17:17:00+05:30;0.003132230947011223
openshift-cluster-storage-operator;2020-02-01T17:17:30+05:30;0.0032513192407383974
openshift-cluster-version;2020-02-01T16:17:30+05:30;null
openshift-cluster-version;2020-02-01T16:18:00+05:30;null
openshift-cluster-version;2020-02-01T16:18:30+05:30;null
openshift-cluster-version;2020-02-01T16:19:00+05:30;null
openshift-cluster-version;2020-02-01T16:19:30+05:30;null
openshift-cluster-version;2020-02-01T16:20:00+05:30;null
openshift-cluster-version;2020-02-01T16:20:30+05:30;null
openshift-cluster-version;2020-02-01T16:21:00+05:30;null
openshift-cluster-version;2020-02-01T16:21:30+05:30;null
openshift-cluster-version;2020-02-01T16:22:00+05:30;null
openshift-cluster-version;2020-02-01T16:22:30+05:30;null
openshift-cluster-version;2020-02-01T16:23:00+05:30;null
openshift-cluster-version;2020-02-01T16:23:30+05:30;null
openshift-cluster-version;2020-02-01T16:24:00+05:30;null
openshift-cluster-version;2020-02-01T16:24:30+05:30;null
openshift-cluster-version;2020-02-01T16:25:00+05:30;null
openshift-cluster-version;2020-02-01T16:25:30+05:30;null
openshift-cluster-version;2020-02-01T16:26:00+05:30;null
openshift-cluster-version;2020-02-01T16:26:30+05:30;null
openshift-cluster-version;2020-02-01T16:27:00+05:30;null
openshift-cluster-version;2020-02-01T16:27:30+05:30;null
openshift-cluster-version;2020-02-01T16:28:00+05:30;null
openshift-cluster-version;2020-02-01T16:28:30+05:30;null
openshift-cluster-version;2020-02-01T16:29:00+05:30;null
openshift-cluster-version;2020-02-01T16:29:30+05:30;null
openshift-cluster-version;2020-02-01T16:30:00+05:30;null
openshift-cluster-version;2020-02-01T16:30:30+05:30;null
openshift-cluster-version;2020-02-01T16:31:00+05:30;null
openshift-cluster-version;2020-02-01T16:31:30+05:30;null
openshift-cluster-version;2020-02-01T16:32:00+05:30;null
openshift-cluster-version;2020-02-01T16:32:30+05:30;null
openshift-cluster-version;2020-02-01T16:33:00+05:30;null
openshift-cluster-version;2020-02-01T16:33:30+05:30;null
openshift-cluster-version;2020-02-01T16:34:00+05:30;null
openshift-cluster-version;2020-02-01T16:34:30+05:30;null
openshift-cluster-version;2020-02-01T16:35:00+05:30;null
openshift-cluster-version;2020-02-01T16:35:30+05:30;null
openshift-cluster-version;2020-02-01T16:36:00+05:30;null
openshift-cluster-version;2020-02-01T16:36:30+05:30;null
openshift-cluster-version;2020-02-01T16:37:00+05:30;null
openshift-cluster-version;2020-02-01T16:37:30+05:30;null
openshift-cluster-version;2020-02-01T16:38:00+05:30;null
openshift-cluster-version;2020-02-01T16:38:30+05:30;null
openshift-cluster-version;2020-02-01T16:39:00+05:30;null
openshift-cluster-version;2020-02-01T16:39:30+05:30;null
openshift-cluster-version;2020-02-01T16:40:00+05:30;null
openshift-cluster-version;2020-02-01T16:40:30+05:30;null
openshift-cluster-version;2020-02-01T16:41:00+05:30;null
openshift-cluster-version;2020-02-01T16:41:30+05:30;null
openshift-cluster-version;2020-02-01T16:42:00+05:30;null
openshift-cluster-version;2020-02-01T16:42:30+05:30;null
openshift-cluster-version;2020-02-01T16:43:00+05:30;null
openshift-cluster-version;2020-02-01T16:43:30+05:30;null
openshift-cluster-version;2020-02-01T16:44:00+05:30;null
openshift-cluster-version;2020-02-01T16:44:30+05:30;null
openshift-cluster-version;2020-02-01T16:45:00+05:30;null
openshift-cluster-version;2020-02-01T16:45:30+05:30;null
openshift-cluster-version;2020-02-01T16:46:00+05:30;null
openshift-cluster-version;2020-02-01T16:46:30+05:30;null
openshift-cluster-version;2020-02-01T16:47:00+05:30;null
openshift-cluster-version;2020-02-01T16:47:30+05:30;null
openshift-cluster-version;2020-02-01T16:48:00+05:30;null
openshift-cluster-version;2020-02-01T16:48:30+05:30;null
openshift-cluster-version;2020-02-01T16:49:00+05:30;null
openshift-cluster-version;2020-02-01T16:49:30+05:30;null
openshift-cluster-version;2020-02-01T16:50:00+05:30;null
